Reactive,Active,Time
738.90966796875,-312.4068374633789,455
798.6871948242188,-301.5903625488281,456
821.7273559570312,-300.09397888183594,457
781.8961486816406,-317.9750747680664,458
724.9957122802734,-317.3470916748047,459
680.6341094970703,-332.8590316772461,460
694.0460815429688,-330.0611572265625,461
749.5904846191406,-320.1303405761719,462
803.8279724121094,-317.0790252685547,463
827.8267822265625,-304.62213134765625,464
788.9711608886719,-315.1284942626953,465
722.1761169433594,-329.68931579589844,466
678.5102691650391,-335.83905029296875,467
690.9179534912109,-334.94439697265625,468
751.095703125,-321.6485137939453,469
813.2088317871094,-307.8763961791992,470
828.8362426757812,-310.3576354980469,471
789.0789184570312,-311.89512634277344,472
719.2939453125,-326.4306335449219,473
673.1068725585938,-334.0833435058594,474
684.3341674804688,-335.5260543823242,475
751.1681213378906,-312.0358200073242,476
809.1329956054688,-311.04833221435547,477
824.1480102539062,-314.8931121826172,478
779.1664123535156,-330.78128814697266,479
723.3358612060547,-331.3201675415039,480
689.5969848632812,-339.6141357421875,481
713.9336700439453,-327.01851654052734,482
758.0949096679688,-337.0806884765625,483
805.8661193847656,-329.66329193115234,484
818.2640075683594,-331.13465881347656,485
786.9922485351562,-338.1270217895508,486
735.4240264892578,-350.3463821411133,487
707.6479797363281,-357.8008346557617,488
727.0026397705078,-355.6544723510742,489
778.4561462402344,-345.2734909057617,490
816.0232543945312,-354.4266128540039,491
826.6895141601562,-350.37064361572266,492
792.1517028808594,-360.77767181396484,493
747.7373199462891,-363.9297866821289,494
719.0480346679688,-380.0303649902344,495
743.2670288085938,-369.71974182128906,496
787.1558532714844,-371.85303497314453,497
831.2045288085938,-361.29407501220703,498
836.9064331054688,-361.67928314208984,499
799.0542297363281,-371.5331039428711,500
744.5428619384766,-389.29554748535156,501
722.0477142333984,-399.809326171875,502
753.2766723632812,-395.1737823486328,503
816.7878112792969,-371.8989486694336,504
858.9154357910156,-365.3767318725586,505
849.0859680175781,-368.9043502807617,506
794.2036743164062,-375.89266204833984,507
730.7083740234375,-395.2944030761719,508
703.9679718017578,-419.8222198486328,509
750.2724151611328,-400.44781494140625,510
820.4555053710938,-380.26879119873047,511
876.8485107421875,-361.7579040527344,512
864.6213684082031,-377.4601135253906,513
